Diet ,SampleID,Taxon_1,Taxon_2,Taxon_3,Taxon_4,Taxon_5,Taxon_6,Taxon_7,Taxon_8,Taxon_9,Taxon_10,Taxon_11,Taxon_12,Taxon_13,Taxon_14,Taxon_15,Taxon_16,Taxon_17,Taxon_18,Taxon_19,Taxon_20,Taxon_21,Taxon_22,Taxon_23,Taxon_24,Taxon_25,Taxon_26,Taxon_27,Taxon_28,Taxon_29,Taxon_30,Taxon_31,Taxon_32,Taxon_33,Taxon_34,Taxon_35,Taxon_36,Taxon_37,Taxon_38,Taxon_39,Taxon_40,Taxon_41,Taxon_42,Taxon_43,Taxon_44,Taxon_45,Taxon_46,Taxon_47,Taxon_48,Taxon_49,Taxon_50,Taxon_51,Taxon_52,Taxon_53,Taxon_54,Taxon_55,Taxon_56,Taxon_57,Taxon_58,Taxon_59,Taxon_60,Taxon_61,Taxon_62,Taxon_63,Taxon_64,Taxon_65,Taxon_66,Taxon_67,Taxon_68,Taxon_69,Taxon_70,Taxon_71,Taxon_72,Taxon_73,Taxon_74,Taxon_75,Taxon_76,Taxon_77,Taxon_78,Taxon_79,Taxon_80,Taxon_81,Taxon_82,Taxon_83,Taxon_84,Taxon_85,Taxon_86,Taxon_87,Taxon_88,Taxon_89,Taxon_90,Taxon_91,Taxon_92,Taxon_93,Taxon_94,Taxon_95,Taxon_96,Taxon_97,Taxon_98,Taxon_99,Taxon_100,Taxon_101,Taxon_102,Taxon_103,Taxon_104,Taxon_105,Taxon_106,Taxon_107,Taxon_108,Taxon_109,Taxon_110,Taxon_111,Taxon_112,Taxon_113,Taxon_114,Taxon_115,Taxon_116,Taxon_117,Taxon_118,Taxon_119,Taxon_120,Taxon_121,Taxon_122,Taxon_123,Taxon_124,Taxon_125,Taxon_126,Taxon_127,Taxon_128,Taxon_129,Taxon_130,Taxon_131,Taxon_132,Taxon_133,Taxon_134,Taxon_135,Taxon_136,Taxon_137,Taxon_138,Taxon_139,Taxon_140,Taxon_141,Taxon_142,Taxon_143,Taxon_144,Taxon_145,Taxon_146,Taxon_147,Taxon_148,Taxon_149,Taxon_150,Taxon_151,Taxon_152,Taxon_153,Taxon_154,Taxon_155,Taxon_156,Taxon_157,Taxon_158,Taxon_159,Taxon_160,Taxon_161,Taxon_162,Taxon_163,Taxon_164,Taxon_165,Taxon_166,Taxon_167,Taxon_168,Taxon_169,Taxon_170,Taxon_171,Taxon_172,Taxon_173,Taxon_174,Taxon_175,Taxon_176,Taxon_177,Taxon_178,Taxon_179,Taxon_180,Taxon_181,Taxon_182,Taxon_183,Taxon_184,Taxon_185,Taxon_186,Taxon_187,Taxon_188,Taxon_189,Taxon_190,Taxon_191,Taxon_192,Taxon_193,Taxon_194,Taxon_195,Taxon_196,Taxon_197,Taxon_198,Taxon_199,Taxon_200
carnivore,S117,0.006137319,0.003691831,0.006628773,0.002899403,0.021837411,0.005039125,0.005377221,0.002504556,0.001380851,0.003349834,0.005423405,0.012133382,0.006483334,0.003793705,0.003373211,0.001055568,0,0.002917022,0.002402421,0,0.000788125,0.004112267,0.001361827,0,0.012017714,0.004427954,0.003703132,0.000735343,0.002544737,0.004591503,0,0.001337859,0.00308275,0.003190343,0.006530957,0.00258774,0.002781753,0.007599784,0.006253948,0.004268365,0.006344937,0.014015655,0.002823403,0.006360468,0.005491971,0.005917106,0.003736736,0.004402504,0.001164479,0.003569203,0.004523496,0.001997881,0.00852495,0.001301595,0.01085181,0.014242706,0.004135909,0.005462997,0.005228946,0.005844063,0.003515829,0.002660044,0.003255915,0.00698874,0.00491648,0.003447862,0,0.005706715,0.003066902,0.004876292,0.001864883,0.002019605,0.006148621,0.013391256,0.001040386,0.012283135,0.013555345,0.004443862,0,0.002288905,0.001089029,0.004178269,0.011324907,0.006111436,0.0061588,0.000270875,0.002615357,0.005897412,0.004250324,0.00031875,0.003240612,0.003382272,0.003373672,0.021945727,0.001156195,0.009407048,0.004716096,0.004862644,0.0015593,0.000905279,0.005093114,0.006812279,0.004686724,0.009879585,0.004259515,0.011758246,0.007844897,0.002119415,0.002619986,0.003202641,0.012116386,0.006259196,0.000222451,0.002807543,0.01088929,0.001539501,0.004833129,0.002001579,0.001829359,0.005619124,0.004821841,0.006852404,0.02237886,0.007310704,0.017289333,0.023624824,0.007296227,0.002927099,0.015411051,0.007762008,0.006698368,0.003779786,0.000788086,0.004205287,0.004172681,0.012141946,0.001865587,0.002730775,0.001858045,0.002988513,0.002621536,0.008170375,0.030780462,0.006703921,0.000599036,0.00623515,0,0.003029601,0.01480468,0.00519854,0.002605183,0.000288328,0.001847462,0.002361814,0.00105374,0.005119904,0.000847219,0.000617157,0.005585757,0.000218899,0.000235283,0.001349341,0.002335381,0.00097745,0.009545205,0.00085678,0.004991858,0.001193558,0.000722369,0.000690672,0.002167242,0.002018939,0.007450213,0.001325447,0.000568829,0.010273289,0.008558313,0.002194968,0.002016812,0.000203327,0.004384449,0.008635432,0.010325171,0.004529986,0.00361765,0.008713374,0.014483865,0.001010344,0.003610232,0.004680215,0.011662673,0.001922608,0.00158766,0.002864345,0.005763666,0.004619788,0.00195061,0.002554294,0.003214111,0.001688033
carnivore,S118,0.00106561,0.012631564,0.000357144,0.001431942,0.035956579,0.003603527,0.002016088,0.006617359,0.00693016,0.001454323,0.006016303,0.002409495,0,0.004248678,0.002099473,0.000973172,0.001228484,0.001122917,0.000861685,0.003769222,0.004722605,0.001407892,0.000313408,0.00184401,0.002070427,0.006844998,0.013241913,0.002809982,0.008260694,0,0.007001568,0.006454297,0.00426449,0.007072847,0.003935325,0.011325394,0.003104863,0.007250464,0.009153637,0.043555349,0.014785564,0.006109588,0.000539087,0.014011794,0.001568837,0.004655054,0.005113505,0.003441109,0.01450225,0.020345446,0.003876248,0.002440685,0.002072043,0.001176694,0.003709956,0.002295919,0.000395013,0.002231112,0,0.002360485,0.001574327,0.001654463,0.003954966,0.00439307,0.004419139,0.001758135,0.001521187,0.007006091,0.00038351,0.002847775,0.003152807,0.004123567,0.001611306,0.003377715,0.002343452,0.040253769,0.010713154,0.006584478,0.002765203,0.003079794,0.012942063,0.004641812,0.014430838,0.004219491,0.005308565,0.000354389,0.002701617,0.00403322,0.001603104,0.005114929,0.003128864,0.002429985,0.001300671,0.016957365,0.000966459,0.001450656,0.005287619,0.002560271,0.006191239,0.002194907,0.00172612,0.001984108,0.00308674,0.0012863,0.001335498,0,0.000245898,0.000681732,0.004012237,0.001027598,0.001005111,0.000241747,0.000881527,0,0.002750667,0.001057959,0.001148642,0.001388749,0.002087565,0,0.000358532,0.00058792,0.001110499,0,0.002719076,0.008770582,0.014852837,0.006285974,0.002023455,0.00699358,0.006143823,0.000755073,0.001419895,0.007501771,0,0.005033449,0.00209066,0.005560484,0.001927362,0.005990523,0.002897048,0.002702416,0.001991939,0.002406864,0.01308414,0.005702432,0.001180248,0.00368862,0.001953741,0,0.003157113,0.012959692,0.000685279,0.007050715,0.004386827,0.004939156,0.00192184,0.004311718,0.005541842,0.000959219,0,0.01052213,0.003671749,0.012308315,0.017751034,0.005311159,0.004742542,0.004328244,0.009534258,0.000753011,0.00967404,0.008810119,0.012457023,0.003564746,0.004267045,0.013569654,0.000968242,0.002051218,0.007940322,0.010295501,0.000529871,0.010376225,0.007989642,0.008781702,0.004698073,0.007850283,0.005682161,0.000177928,0.005477007,0.005709753,0.022194068,0.004879993,0.000467132,0.004506285,0.006537356,0.004610112,0.003607217,0.00216339,0.010777439,0.002475223
carnivore,S119,0.006983623,0.001678106,0.006771602,0.000599594,0.020692657,0.005827839,0.004656005,0.003476366,0.003418968,0.00271555,0.006562455,0.009759901,0.006083337,0.005124967,0.00420069,0.001769364,0.000520029,0.002272218,0.000809978,0.001761775,0.000857518,0.005730863,0.002116272,1.19E-05,0.01205919,0.002957584,0.005378039,0.002638072,0.002001299,0.007973875,0.001110621,0.000280028,0.001536799,0.002330266,0.007822382,0.002962918,0.001597973,0.007563891,0.005636018,0.005763727,0.006436004,0.014826413,0.004426699,0.006570219,0.00532555,0.005600638,0.002659058,0.003825052,0.001848045,0.002512106,0.001090609,0.000353077,0.008841215,0.001585999,0.010463209,0.012839889,0.003263419,0.005922171,0.003075926,0.008786947,0.004188928,0.003100235,0.001084487,0.008721852,0.005980183,0.000810992,0.002187382,0.004384869,0.004584332,0.003394688,0.002172631,0.003142106,0.005715423,0.013071887,0.000299145,0.012185055,0.011700063,0.004710455,1.21E-05,0.002745979,0.001614587,0.002158106,0.011493673,0.005176284,0.006375916,0.000665148,0.00250363,0.006898888,0.001925424,0.000733228,0.001453142,0.002036481,0.000457848,0.022145554,0.001567479,0.008862999,0.003891889,0.006322017,0.004137088,0.000508579,0.005818966,0.006510198,0.006598949,0.010308852,0.003373803,0.0097122,0.008880622,0.001445932,0.002620214,0.00406982,0.013000904,0.006817191,0.002902428,0.002232121,0.010332958,0,0.006079577,0.003073878,0.005148023,0.003118688,0.002427269,0.007212047,0.022187664,0.005037973,0.0154056,0.021696872,0.010069606,0.002009389,0.014787673,0.006470347,0.00684177,0.003326676,0.002239116,0.003173716,0.005794811,0.013166905,0.002599938,0.004192251,0.003646432,0.003365923,0.001539582,0.007166948,0.031603416,0.005888911,0.002367373,0.004479124,0,0.001858629,0.012528567,0.004883876,0.001458984,0.000788595,0.001984312,0.003657662,0.001435373,0.0067184,0.000763685,0.000491994,0.003313089,2.61E-06,0.001626073,0.000464325,0.002569856,0.000685374,0.009994394,0.000217863,0.002844434,0.001240215,0.001888247,0,0.001833416,0.003006534,0.009763813,0.000719782,0.001737259,0.00954786,0.006964705,0.00238045,0.00239155,0.004266936,0.002329118,0.00797913,0.012239163,0.004722609,0.003113602,0.010339826,0.013707718,0.000812269,0.002639601,0.004003118,0.010384304,0.002639982,0.000886561,0.003329296,0.008602729,0.006879081,0.002787814,0.000784632,0.004537932,0.003122694
carnivore,S120,0.002989824,0.004877921,0.00285005,0.003322509,0.007632007,0.010416108,0.003894433,0.000272142,0.011140969,0.006623286,0.01073634,0.003466269,0.000951502,0.00617421,0.000181571,0.005730578,0.000542518,0,0.005697934,0.004549374,0.001509422,0.000534584,0.006318182,0,0.001321021,0.002635844,0.002758425,0.002816825,0.002725566,0.003092703,0.004500455,0.002398284,0.001486361,0.00106651,0.001359701,0.007161009,0.003368919,0.008687198,0.002625505,0.00265881,0.000651738,0.000812358,0.00315209,0.004242803,0.002835884,0.003324337,0.002831335,0.005287173,0.000944386,0.003170782,0.002857019,0.003153368,0.00786267,0.002611131,0.007580981,0.001953944,0.003623011,0.003938848,0.002869862,0.004302434,0.011665682,0.003329865,0.001258751,0.006089856,0.009627304,0.003928624,0.009476386,0.004000999,0.005447461,0.015180842,0.005301843,0.001908778,0.00070694,0.003962471,0.005618953,0.000804934,0.001486075,0.003974024,0.001479132,0.002044606,0.000490085,0.002037685,0.012093871,0.002100532,0.004884225,0.009256032,0.005912264,0.004372217,0.001179988,0.002114023,0.002491244,0.001820694,0.002500955,0.053264128,0.005138427,0.001116378,0.004974049,0.000948219,0.00084895,0.003357838,0.013983337,0.007839882,0.001825297,0.003384061,0.013153015,0.006472599,0.016003977,0.006092699,0.001367174,0.00563157,0.02275624,0.012827723,0.003297965,0.020657253,0.002815188,0.00241384,0.009921705,0.007667944,0.014633822,0.00984056,0.009758379,0.002927152,0.004583055,0.013421166,0.00966186,0.012661634,0.002978541,0.001659625,0.009799704,0.02090238,0.007288589,0.003781054,0.002994098,0.005720343,0.004755641,0.003430071,0.004188993,0.009822974,0.004606998,0.003017473,0.003114492,0.002048074,0.017773365,0.00129623,0.002283797,0.009590229,0.003359341,0.00301896,0.024288515,0.001009931,0.006473575,0.006437054,0.002211077,0.00782235,0.004888407,0.011351972,0.001285287,0.010183114,0.001679003,0,0.001783761,0.002544073,0.009054532,0.004235967,0.004540369,0.003116032,0.003655326,0.000907,0.004852027,0,0.001757722,0.003927669,0.003234619,0.009479129,0.006584914,0.001949702,0.004351182,0.0053773,0.003796436,0.002735235,0.001805177,0.00158533,0.005610555,0.003500462,0.003478597,0.002196252,0.002207831,0.002564397,0.001119541,0.001012923,0.000703972,0.002195109,0.003761008,0.00136746,0.001629139,0.001182117,0.001641225,0.001010195,0.001986823,0.003622183
carnivore,S121,0.005306781,0.001096916,0.002438111,0.007032888,0.000643478,0.000330197,0.004143323,0,0.00232318,0.00274817,0.003670823,0.016182899,0.002490413,0.003706495,0.000136529,0.001025558,0.001565839,0.001318023,0.003229113,0.001695169,0.002137512,0.001767867,0.001065003,0.000448331,0.001462775,0.001518236,0.003415817,0,0.005461885,0.002037555,0.006491821,0.004776558,0.005554063,0.007193957,0.007148159,0.040316847,0.005702375,0.006297503,0.003455102,0,0.00353348,0.004339815,0.005901481,0.003217558,0.004865841,0.010894034,0.002354091,0.01206684,0.008107709,0.015133025,0.003483206,0.009908166,0.006086082,0.002046174,0.004263592,0.000629541,0.003512474,0.007242755,0.007121277,0.006702946,0.001852823,0.002880891,0.005097813,0.004616397,0.087420809,0.001997371,0.002918393,0.011610911,0.003799217,0.008596404,0.005891853,0.001237942,0.008644835,0.009101124,0.002115935,0.008144625,0.010501456,0.012698542,0.001776148,0.001342338,0.001775477,0.002994257,0.007648536,0.00963016,0.006101643,0.0028619,0.002164818,0.008418938,0.000789548,0.001586126,0.004583717,0.004250819,0.00129323,0.01260424,0.003871091,0.00252565,0.009320624,0.002852305,0.002857266,0.002589884,0.00625053,0.003794146,0.004380793,0.001393571,0.006744778,0.003300891,0.003171906,0.001247169,0.002159144,0.005804975,0.00455618,0.00042567,0.004216013,0.004149297,0.003719229,0.00415049,0.00287141,0.011366961,0.00609627,0.005046852,0.002609024,0.000474642,0.004999514,0.004599892,0.00219085,0.007276926,0.004314213,0.001390651,0.000393529,0.002834929,0.001689198,0.000912071,0.002566004,0.002167055,0.005849994,0.001516351,0.00148547,0.000501868,0.003709409,0.002058504,0.000626824,0.001868032,6.34E-05,0.002052587,0.002287002,0.005288798,0.001399059,0.00162552,0.003908953,0.002640057,0.000573102,0.009376587,0.000407238,0.007189931,0.001970567,0.004274963,0.004754,0.004297457,0.014569241,0.004607244,0.001726319,0.007890558,0.005674149,0.004020889,0.02096648,0.001171961,0.00305795,0.001578899,0.007933966,0.003803164,0.002358556,0.004765227,0.000789941,0.014017267,0.008066944,0.007795836,0.016337361,0.002706855,0.000581347,0.004656415,0.004169258,0.007324587,0.008104906,0.008941691,0.003845705,0.007479018,0.0065528,0,0.005008979,0.001807183,0.006459312,0.004914785,0.006670482,0.005305982,0.004136529,0.002270287,0.000358682,0.004903209,0.004995193,0.002972988
carnivore,S122,0.002420655,0.003285656,0.000643245,0.00394131,0.011306215,0.003190406,0.001619084,0.002363274,0.001133599,0.006975924,0.000175416,0.004133413,0.002333054,0.001869472,0.000654718,0.000251272,0.003863377,0.00030519,0.002238182,0.009342052,0.001182267,0.001678461,0.001638453,0.003581337,0.002359773,0.007001281,0.006313359,0.000549105,0.006930805,0.002105333,0.004128443,0.001083255,0.001757009,0.000542017,0.001867543,0.002364348,0.001005291,0.003037554,0.002313963,0.00263069,0.001425245,0.00238851,0.003172399,0.003112227,0.000880195,0.003383352,0.009700775,0.002387115,0.000795439,0.001422907,0.002666834,0.004177911,0.004598353,0.003745031,0.008331694,0.004080599,0,0.002379677,0.003176081,0.008671847,0.002366215,0.00526921,0.000553833,0.005455702,0.014952064,0.009137648,0,0.001534346,0.00259743,0.004583259,0.002276391,0.00110472,0.009603728,0.012279045,0.000617452,0.001406658,0.021286782,0.004821133,0.002412768,0.001167529,0.010454556,0.004360112,0.019074099,0.008754409,0.00643949,0.002277016,0.003198256,0.005934658,0.004806711,0.002415463,0.002496349,0.003371736,0.01581973,0.010966192,0.008264771,0.003088629,0.001090637,0.001906379,0.004299933,0.001271254,0.005828928,0.00774572,0.003309438,0.004180388,0.009446516,0.005618396,0.007380753,0.003925625,0.002450035,0.00976769,0.003057188,0.006336681,0.002755532,0.020436921,0.005061285,0.00284902,0.010709696,0.009359985,0.011515331,0.008944153,0.013504842,0.006598996,0.004124898,0.003838144,0.007290803,0.006986172,0.035252775,0.007975069,0.005592402,0.027865892,0.005497756,0.005524817,0.003751649,0.003587328,0.004867135,0.011564767,0.003021299,0.003828026,0.004602796,0.013688819,0.001385037,0.002267447,0.013271621,0,0.002196797,0.005989144,0.001494906,0.003493247,0.004041145,0.006284538,0.003643783,0,0.001657881,0.003507724,0.003927593,0.013817996,0.004424678,0,0.003054552,0.000364313,0.0022768,0.002119889,0.005655468,0.005099733,0.003776142,0.002696199,0.00160288,0,0.008327884,0.003127995,0.001750424,0.004349552,0.000599312,0.003779737,0.011445346,0.000140773,0.011956418,0.007549298,0.00157362,0.003516439,0.003671345,0.005553744,0.000884,0.00542986,0.013064204,0.002455182,0.009849354,0.003615411,0.003990565,0.004070332,0.003308832,0.005848866,0.005491692,0.004602867,0.016977924,0.001788065,0.004467306,0.005234045,0.009230674,0.004327463
carnivore,S123,0.004364955,0.013886471,0.001026633,0.004053997,0.035420142,0.000591341,0.001074819,0.006813468,0.004970995,0.00033483,0.0074944,0.002381659,0.001650822,0.002322094,0.001021179,0.003269702,0,0.002225122,0.001123314,0.003843308,0.003358197,0.002475755,0.000520729,0.001171934,0.002098013,0.007757134,0.013493947,0.001465953,0.009068905,0.000784337,0.007098614,0.00544643,0.006065345,0.004823446,0.003001427,0.012340415,0.003901417,0.007208075,0.009940018,0.044964545,0.013145986,0.005008875,0.002587275,0.013496414,0.000122146,0.004940569,0.006287999,0.002451099,0.012452975,0.019986275,0,0.003944003,0.002361173,0.000719783,0.002037576,0.002523428,0.003222702,0.001061177,0.00115156,0.001022058,0.000840107,0,0.003630592,0.00471901,0.001241197,0.001277896,0.003789575,0.007765827,0.0025644,0.002703245,0.002361945,0.002390845,0.001570191,0.005623657,0.001166681,0.041332277,0.008725131,0.006654914,0.004088337,0.005315086,0.012955233,0.002881102,0.014453701,0.004596555,0.00372572,0.001538008,0.002018048,0.001971617,0.002390664,0.003543029,0.002337541,0.003925431,0.000276624,0.018049503,0.000411895,0.00135035,0.007980664,0.003325928,0.003914283,0.003094171,0.001722608,0.002197184,0.001656122,0.000306261,0.00076211,0.000607521,7.41E-05,0.000413986,0.001849414,0.000808846,0,0.000860864,0.001300935,0,0.001828084,0.002319494,0.001903607,0.002000584,0.001896032,2.58E-05,0.001919422,0.001647321,0,0.001250027,0.00348864,0.008061729,0.017990595,0.006667465,0.002541417,0.006412699,0.003550239,0,0.002624937,0.008927423,0.001105284,0.007493758,0.004276657,0.005254609,0.001883449,0.006805696,0.00375798,0.002493513,0.002374167,0.00433366,0.014279284,0.005106646,0.000770628,0.002925415,0.00376701,0.001319078,0.001046626,0.011872071,0.000356266,0.005707052,0.005043138,0.005591167,0.003433601,0.003677092,0.005262681,0.003207812,0.001135983,0.008424057,0.001892013,0.013871537,0.017334748,0.004186012,0.006042481,0.004424951,0.008481177,0,0.009929798,0.008607536,0.011255848,0.001120411,0.00486093,0.013575102,0.000697791,0.001980036,0.009191307,0.009537411,0.000441915,0.010228318,0.008964838,0.008567473,0.003855048,0.00664396,0.004153612,0.000811452,0.005656999,0.006844443,0.021677034,0.004035898,0.000647782,0.003639467,0.006233027,0.004985835,0.003095856,0.002035493,0.011155011,0.003139657
carnivore,S124,0.000860628,0.002863437,0.001336442,0.00195597,0.014397368,0.001280343,0.002011934,0.004240016,0.004576513,0.007046296,0.009225674,0.004601225,0.003477878,0.01077202,0.003244562,0.001028485,0.002419971,0.010377577,0.00359654,0.004890221,0.001982914,0.003166655,0.005017671,0,0.001008937,0.004339127,0.002839388,0.001232772,0.0021615,0.006493217,0.008953815,0.006586137,0.00298821,0.002173734,0.001131279,0.011072705,0.000898346,0.00632854,0.00251291,0.003527142,0.004286254,0.00559077,0.002161268,0.005773791,0,0.002156543,0.009257122,0.004511819,0.001951947,0.002946902,0.009249993,0.006149384,0.011676477,0.00617626,0.004948682,0.010868938,0.00051585,0.010037231,0.008006912,0.012130133,0.002464783,0.002591948,0.002703075,0.005786638,0.007190959,0.003251282,0.001379767,0.003387211,0.002572361,0.023457306,0.001900882,0.003201552,0.002308374,0.00487595,0.000773593,0.001540386,0.001237533,0.002255458,0.00168153,0.000415245,0.000622111,0.009175663,0.003279786,0.001892585,0.008555899,0.001838307,0.000798279,0.002393395,0.001945242,0.002305064,0,0.000510952,0.002503016,0.005371677,0.001402867,0,0.003661148,0,0.000937991,0.001504368,0.00649732,0.0002963,0.002798469,0.007427959,0.021603553,0.022059112,0.004533867,0.00456532,0.009902812,0.00471852,0.02862339,0.012814549,0.008231505,0.028901358,0.00749402,0.003328251,0.01639679,0.017751257,0.0151861,0.009642717,0.024486973,0.007179085,0.003183998,0.011963771,0.02401264,0.001948853,0.005815556,0.002628819,0.002057886,0.005297959,0.008727055,0.008008536,0.004322306,0.009100174,0.005634414,0.010763697,0.001482153,0.008027141,0.005406562,0.005704389,0.002335552,0.00283062,0.002748958,0.001568713,0.009339992,0.003866948,0.001847778,0.005223164,0.008843639,0,0.003531999,0.002334358,0,0.000850382,0.003425864,0.000496298,0,0.008289848,0.002857651,0.002279489,0.000876635,0.003332438,0.007920641,0.008111005,0.002724107,0.002243776,0.001969387,0.000416244,0.000401418,0.007043121,0.001807527,0.00163286,0,0.005084377,0.004125687,0.005856973,0.002074978,0.000534401,0.000367191,0.0026531,0.003020407,0.009942586,0.007755873,0.004733693,0.003641881,0.002535725,0.002725881,0.001828124,0.00063033,0.007512517,0.00354594,0.00586379,0.002275273,0.002839261,0.001789607,0.000912109,0.006077876,0.006413824,0.002216612,0.002677875
carnivore,S125,0.004771869,0.004124353,0.001489826,0.00623406,0.002580471,0.00112363,0.002908599,0.001385129,0.003119045,0.001654351,0.001619275,0.014020078,0.001682322,0.005986946,0.00080106,0.001928486,0.002584788,0.002671931,0.001486991,0.002060371,0.00270048,0.000608536,0.001114133,0.002689752,0.001571446,0,0.002886996,0.000492972,0.006457024,0.000970309,0.00631675,0.004187021,0.006340751,0.006940942,0.006626717,0.043145853,0.006509943,0.008509749,0.004403167,0,0.003307183,0.005968714,0.006629739,0.005543812,0.003456037,0.012888093,0.000915828,0.011514685,0.007513137,0.014989931,0.001143399,0.00833994,0.006054808,0.002147861,0.004258968,0.0027239,0.001057452,0.008008318,0.006447445,0.007059219,0.000821656,6.78E-05,0.005964603,0.003655024,0.08791313,0.003339626,0.001530142,0.012725901,0.004245734,0.010425967,0.003356563,0.002920829,0.009192034,0.009972032,0.001700171,0.00783774,0.008722114,0.013300187,0.000267629,0,0.001026279,0.004439934,0.007657772,0.009246681,0.005166193,0.003929738,0.002203127,0.007531159,0.00219281,0.002652598,0.002255303,0.0048829,0.000409598,0.010078814,0.004662991,0.001708023,0.008270429,0.004451031,0.002922869,0.003561344,0.008923237,0.003790101,0.003666419,0.004226087,0.003848166,0.003420186,0.002721741,0.001390961,0.00166421,0.006346233,0.005300071,0.001075049,0.004744149,0.004945609,0.004585261,0.004913832,0.001660836,0.010188948,0.003388063,0.006403954,0,0.000455644,0.003746235,0.005295167,0.004011099,0.005729268,0.002148352,0.004219295,0,0.003072619,0.001225209,0,0.002963182,0.000891551,0.00375683,0,0,0.00014862,0.004232167,0.00273413,0.00134219,0.001608541,0.001895025,0.001430514,0.001108716,0.005586436,0.000663805,0.000746637,0.002583909,0.000116607,0.002699961,0.009667057,0.001040487,0.007789447,0.004090923,0.002795786,0.003808461,0.003189863,0.016822037,0.004027733,0.002220589,0.007019988,0.005683798,0.002930219,0.019557648,0.00180966,0.004339961,0.003458847,0.009247779,0.004282445,0.001517184,0.00581273,0,0.014093208,0.009410878,0.01030689,0.018461137,0.005018631,0.001466201,0.004680527,0.004712906,0.006200748,0.00996277,0.007304641,0.006744157,0.005200758,0.005823835,0.000253865,0.004605351,0.00350443,0.007176899,0.003336381,0.00567372,0.004369698,0.003639138,0.002448184,0.001966009,0.003030704,0.003051301,0.000946505
carnivore,S126,0.006003713,0.00366138,0.006101458,0.004715545,0.075783285,0.003732592,0.021618947,0.010352725,0.008663146,0.005682678,0.015066124,0.003686909,0.002585611,0.016944351,0.00341232,0.01226449,0,0.007660453,0.009710669,0.013639527,0.003554728,0.003013207,0.008283371,0.008698301,0.013537174,0.005791286,0.008197881,0.00035796,0.002034043,0.003665163,0.006347431,0.004146964,0.004499036,0.011152641,0.006600286,0.024127171,0.010169548,0.003809223,0.00108565,0.002808581,0.014793589,0.001835558,0.006384593,0.008100056,0.003303813,0.007538579,0.01121718,0.016281748,0.00418413,0.012125156,0.003181013,0.003823648,0.016597691,0.001660128,0.003890214,0.006239681,0.003848696,0.001995097,0.002876165,0.010417925,0.001990779,0.001596604,0.000839255,0.002671051,0.011597208,0.001626721,0.005815579,0.005886276,0.002523448,0.005021526,0.002608943,0.004272481,0.009272192,0.004655352,0.001890381,0.003544065,0.004377662,0.028963392,0.000241942,0.004628225,0.009268276,0.001503621,0.001965328,0.004856607,0.014415976,0.002472324,0.001140548,0.004809699,0.001641427,0.003615292,0.000839867,0.005620707,0.003832461,0.033560359,0.005238606,0.000409334,0.007124892,0.002570556,0.002265723,0.002491207,0.001139819,0.000752457,0.002034599,9.31E-05,0.009237442,0.004707537,0.007649673,0,0.001430467,0.001883358,0.001417456,0.00029432,0.003007052,0.004984393,0.000565945,0.004152805,0.003170502,0.004440882,0.005534075,0.005279437,0.002827522,0,0.000851141,0.001979764,0.003987487,0.000193541,0.001420836,0.00216345,0.002379309,0,0.010374694,0.003228509,0.001072459,0.005449601,0.003744581,0.001653931,0.006576612,0.002043329,0.002384615,0.002469981,0.00152682,0.001522143,0.00319058,0.002011376,0.00309167,0.001145564,0.002341883,0.002923462,0.001662863,0.001977967,0.004454972,0.003129734,0.003374958,0.003730434,0.001487459,0.005334787,0.004697072,0.006734523,0.001948316,0.000704037,0.001633678,0.003492716,0.002368728,0.006476254,0.003788193,0.001033365,0.000308326,0,0.00095011,0.002114731,0.001019837,0.001523952,0.004903245,0.002964505,0.006581201,0.002773629,0.000587189,0,0.002008387,0.002734136,0.000671752,0.016884687,0.003305787,0.003293407,0.002082662,0.003120003,0.002930066,0.000713995,0.00884707,0.000256783,0.001618286,0.002978951,0.006388227,8.63E-05,0.003952574,0.000917172,0.001885978,0.001112573,0.000998148,0
